1061,"Shrimp, Kentucky cave",E,$0.00,"$265,911.70",100.00%
1061,"Aster, Florida golden",E,$0.00,"$265,911.70",100.00%
1061,"Beardtongue, Penland",E,$0.00,"$265,911.70",100.00%
1061,"Bellflower, Brooksville",E,$0.00,$265.911.70,100.00%
1061,"Isopod, Madison Cave",T,$0.00,$265.911.70,100.00%
1061,"Bidens, cuneate",E,$0.00,"$265,911.70",100.00%
1061,"Madtom, Scioto",E,$0.00,"$265,911.70",100.00%
1061,"Bittercress, small-anthered",E,$0.00,"$265,911.70",100.00%
1061,"Bladderpod, lyrate",T,$0.00,"$265,911.70",100.00%
1061,"Jacquemontia, beach",E,$0.00,"$265,911.70",100.00%
1061,"Seal, guadalupe fur",T,$0.00,"$265,911.70",100.00%
1061,"Gambusia, Clear Creek",E,$0.00,"$265,91 1 .70",100.00%
1061,"Tree, pygmy fringe",E,$0.00,"$265,911.70",100.00%
1061,Sandlace,E,$0.00,"$265,911.70",100.00%
1061,"Spurge, deltoid",E,$0.00 :$265.91 1.70,,100.00%
1061,"Ziziphus, florida",E,$0.00,"$265,911.70",100.00%
1061,"Spurge, Garter's",T,$0.00,"$265,911.70",100.00%
1061,Rice rat (^silver rice rat),E,$0.00,"$265,911.70",100.00%
1061,"Mouse, Key Largo cotton",E,$0.00,"$265,911.70",100.00%
1061,"Rosemary, short-leaved",E,"$0.00 :$265,91 1.70",,100.00%
1061,"Woodrat, Key Largo",E,"$0.00: $265,91 1.70",,100.00%
1061,Wireweed,E,"$0.00 '$265,91 1.70",,100.00%
1061,"Walnut, West Indian or nogal",E,$0.00,"$265,91 1 .70",100.00%
1061,"Lead-plant, Crenulate",E,$0.00,"$265,911.70",100.00%
1061,"Woodpecker, ivory-billed",E,$0.00,"$265,911.70",100.00%
1061,"Wings, Pigeon",T,$0.00,"$265,911.70",100.00%
1061,"Rosemary, Etonia",E,$0.00,"$265,911.70",100.00%
1061,"Prickly-apple, fragrant",E,"$0.00: $265,91 1.70",,100.00%j
1061,"Mint, Garrett's (=scrub, in part)",E,$0.00,"$265,911.70",100.00%
1061,"Polygala, tiny",E,$0.00,"$265,911.70",100.00%
1061,"Darter, Maryland",E,$0.00,"$265,91 1 .70",100.00%
,,,,,Page 19

TABLE 2.,SPECIES RANKED IN DESCENDING ORDER OF TOTAL FY 1997 REPORTED,,,
_______EXPENDITURES ($000)__________________,,,,
,,,SPECIES,
RANK,SPECIES (50 CFR Part 17),STATUS,TOTAL,CUMULATIVE
,,,($000),TOTAL PERCENT
1061,"Milkpea, Small's_________________E__________$0.00",,,$265.911.70 100.00%
1061,"Turtle, flattened musk_______________I__________SQ.OO",,,S265'.911.70_100.00%
1061,Mint. Lakela's____________________E_________SO.OO,,,$265.91170 ' 100.00%
1061,"Mint, scrub_____________________E__________$J10p_",,,$265.911.70 100.00%
1061,"Plum, scrub_____________________E__________SQ-OO",,,$265.9l'l.7Q ' ~ 100.00%
1061,"Oak, Hinekley___________________I___________$0.00",,,"$265.911.70"" 100.00%"
1061,"Skink, bluetail mole________________I___________SO.OO",,,"S265.911'.70""_ 100.00%"
1061,"Mustard, Carter's_____________________E______________SO.OO",,,$26S.9l'l.7Q_JOO.00%
1061,"Pitaya, Davis1 green________________E__________$0.00",,,$265^9lT.7Q 100.00%
,,,,Page 20
